지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),1시간 최다강수량(mm),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),1시간 최다일사 시각(hhmi),합계 일사량(MJ/m2),평균 지면온도(°C),안개 계속시간(hr)
108,서울,2020-02-04,-1.6,-6,3.9,7.25,,1.7,6.2,2.8,50.3,1015.8,1100,10.01,.3,
108,서울,2020-02-05,-8.3,-11,-4.9,,,,5.5,3.3,37.3,1021,1200,14.82,-2.5,
108,서울,2020-02-06,-6.4,-11.8,.4,,,,4,1.9,36.4,1023,1200,13.97,-2.7,
108,서울,2020-02-07,-1.7,-7.2,2.2,.58,,0,3.5,2,45.1,1018.5,1300,10.14,-.4,
108,서울,2020-02-08,-.1,-2.3,3.7,.17,,0,5.3,3,48.1,1016.7,1200,13.89,1.4,
108,서울,2020-02-09,-.5,-5.6,4.1,.08,,0,4.4,2,51.1,1014.6,1200,14.33,.5,
108,서울,2020-02-10,4,-.7,9.6,.92,,0,4.2,1.7,49.4,1013.4,1200,14.22,3.4,
108,서울,2020-02-11,6.8,-.5,14.6,,,,3.6,1.6,37,1016.3,1200,10.91,.6,
108,서울,2020-02-12,7.4,6.5,8.2,20.58,,6.7,5,2.2,73.4,1006.4,1300,2.86,5.8,
108,서울,2020-02-13,6.5,4.9,8.7,,,,3.2,1.7,84.8,1008.8,1100,6.43,6.6,.78
108,서울,2020-02-14,8.1,3.2,14.7,,,,3,1.2,70.3,1010.4,1200,13.13,6.9,
108,서울,2020-02-15,9.8,6.2,15.6,4.25,,2,5,2.7,63,1007.3,1100,8.77,6.6,
108,서울,2020-02-16,-1.4,-4.3,7.7,17,,13.4,6.6,4,81.1,1002.6,1400,4.14,2.2,
108,서울,2020-02-17,-5.9,-7.1,-3.9,14.75,,1,5.6,3.4,64.3,1007.4,1400,7.08,.3,
108,서울,2020-02-18,-4.1,-8.3,1.3,,,,4.1,2.3,44,1016.7,1200,16.78,-.1,
108,서울,2020-02-19,1,-4.4,6.4,,,,3.2,1.5,56.8,1019.3,1200,12.13,1.8,
108,서울,2020-02-20,4.6,-.6,10.8,,,,3.3,1.7,62.6,1022.6,1200,13.71,4,
108,서울,2020-02-21,6.7,2.1,10.9,4.92,,4.2,5.3,2.2,66.3,1018.5,1300,6.5,4.4,
108,서울,2020-02-22,4,0,7.9,3.83,,3.1,8.2,4,62,1014.2,1200,9.06,4.2,
108,서울,2020-02-23,2.5,-2.5,8,,,,4.2,2,48.6,1018.2,1200,17.37,3.6,
108,서울,2020-02-24,7,.8,12.2,,,,3.4,1.6,51.8,1013.6,1200,13.21,6.1,
108,서울,2020-02-25,6.7,4.7,9.4,12.58,,16.6,6.8,4.2,73.5,1007.4,1500,4.11,6,
108,서울,2020-02-26,6.4,2.8,10.4,.42,,0,4,2.1,59.6,1012.7,1200,10.45,5.4,
108,서울,2020-02-27,6.1,1.3,12.5,,,,4.4,2,54,1017,1300,16.77,6,
108,서울,2020-02-28,4.5,3.6,5.9,13.83,,3.9,4.2,1.4,79.4,1011.9,1400,2.41,4.7,
108,서울,2020-02-29,7.7,4.5,13,5.17,,.5,4.2,1.7,68.6,1007.7,1200,17.12,8.4,
108,서울,2020-03-01,5.8,3.2,10.1,4.5,,.2,4.7,2,71.8,1007.9,1100,5.4,5.5,
108,서울,2020-03-02,3.4,0,7.6,.33,,0,4.9,2.7,55.3,1013.1,1200,17.08,5,
108,서울,2020-03-03,4.8,.3,10.5,,,,4.7,2.6,57,1013.3,1200,10.62,3.7,
108,서울,2020-03-04,2.2,-1.3,4.6,1.5,,0,6.8,3.7,53.4,1011.4,1100,10.41,4,
108,서울,2020-03-05,1.4,-2.8,6.3,,,,4.1,2.5,47.5,1014.5,1200,19.25,3.8,
108,서울,2020-03-06,3.7,-2.5,10.1,,,,3.6,1.6,46.8,1011.7,1100,16.82,4.5,
108,서울,2020-03-07,7,1.3,14.2,,,,4.1,2,39.5,1007.5,1300,13,7,
108,서울,2020-03-08,9.3,2.3,16.9,,,,4.6,1.6,43.8,1008,1200,18.27,8.6,
108,서울,2020-03-09,11.1,4.8,17.6,,,,4.5,1.8,37.6,1003.6,1100,14.19,9.7,
108,서울,2020-03-10,6.4,3.2,10.8,18.67,,11.8,5.3,2.8,78.4,997.6,1100,2.72,6.5,
108,서울,2020-03-11,3.8,0,8.3,,,,5.5,3.3,41.8,1007.7,1200,20.72,4.8,
108,서울,2020-03-12,6.8,.2,13.3,,,,5.4,2.5,49.8,1010.9,1300,14.32,5.5,
108,서울,2020-03-13,4.9,-.1,8.7,2.25,,.5,5.4,3.3,41,1011.3,1200,17.82,7.7,
108,서울,2020-03-14,3.6,-2.7,8.6,,,,6.8,3,48.1,1005,1200,18.6,5.6,
108,서울,2020-03-15,4,.2,8.5,,,,7.8,3.6,48.3,1001.4,1100,17.29,6.2,
108,서울,2020-03-16,3.6,-2.1,9.1,,,,5.2,2.8,42.4,1011.4,1200,21.18,6.1,
108,서울,2020-03-17,6.6,3.1,12.3,,,,5.2,2.1,65.8,1005,1500,6.89,7.5,
108,서울,2020-03-18,10,2.7,17,,,,4.4,1.8,45.8,1002.6,1200,20.66,9.8,
108,서울,2020-03-19,9.1,5.8,12.1,.33,,0,8.2,4.8,49,995.6,1100,15.51,9.9,
108,서울,2020-03-20,8.8,3.1,14,,,,6.6,3.1,39.6,1003.3,1200,20.58,9.9,
108,서울,2020-03-21,12.8,7.9,19.5,,,,5.1,2,56.5,1001.3,1300,14.83,13.9,
108,서울,2020-03-22,11,6.1,16.5,,,,5.6,3,37.5,1004,1200,22.54,13.6,
108,서울,2020-03-23,10.6,5.4,17,,,,4.8,1.9,37.9,1006.7,1200,20.72,12.6,
108,서울,2020-03-24,11.4,5.3,17.9,,,,4,1.8,35,1009.8,1200,21.06,13.2,
108,서울,2020-03-25,12.5,6.1,19.2,,,,5.3,1.9,33.6,1009.7,1200,19.29,13.9,
108,서울,2020-03-26,14.8,8.1,20.6,4.92,,1.8,5.3,1.9,53.8,1004.9,1100,11.97,13.5,
108,서울,2020-03-27,11.9,6.7,15.8,5.92,,2,5.8,3.3,56.4,1003.2,1300,17.04,14.4,
108,서울,2020-03-28,7.7,4.5,12.8,,,,5.5,3.2,17.9,1010.8,1300,19.87,10.8,
108,서울,2020-03-29,8.7,1.3,16.1,,,,4.6,2,30.6,1010.9,1200,23.12,11.8,
108,서울,2020-03-30,10.2,4.3,16.9,,,,4.1,1.8,38.4,1010.1,1200,22.73,13.3,
108,서울,2020-03-31,11.9,4.7,18.6,,,,4.4,2,34.5,1007,1100,20.68,14.5,
108,서울,2020-04-01,11.3,6,17.4,,,,7.3,3.7,35.6,1004.5,1200,19.12,15,
108,서울,2020-04-02,9.3,3.4,15.5,,,,5.5,2.3,41.4,1011.6,1200,21.25,13.1,
108,서울,2020-04-03,10,5.3,16.3,,,,5.7,2.7,53.8,1010.5,1200,22.56,14.2,
108,서울,2020-04-04,8.9,5,13.3,,,,6.3,3.4,36.4,1008.6,1200,23.33,13.8,
108,서울,2020-04-05,7.2,1.9,13.7,,,,5.4,2.8,29.5,1011.8,1200,24.58,12.4,
108,서울,2020-04-06,9.3,2.9,16.1,,,,5.9,2.4,38.3,1010,1200,22.51,13.8,
108,서울,2020-04-07,10.6,6,16.8,,,,5.1,2.5,56.6,1005.3,1200,19.3,14.8,
108,서울,2020-04-08,9.4,5.2,14.2,,,,5.9,3.5,25.5,1007.8,1200,24.86,14.3,
108,서울,2020-04-09,8.9,4.3,14.7,,,,5.7,2.8,44.6,1011.5,1200,24.79,14,
108,서울,2020-04-10,10.7,5.8,16.8,,,,4.1,2.4,52.6,1014,1000,21.07,17,
108,서울,2020-04-11,9.9,6.2,16,,,,4.9,2.5,63.8,1009.1,1300,19.4,15.6,
108,서울,2020-04-12,9.9,4.4,15.6,,,,7.4,3.8,58.6,1004.4,1300,19.25,13.2,
108,서울,2020-04-13,12.4,4.3,20.4,,,,5.5,3.1,39.4,1003.9,1200,26.02,18,
108,서울,2020-04-14,13,7.6,19.6,,,,5.3,2.4,46.8,1006.3,1200,25.93,18.7,
108,서울,2020-04-15,13.2,7.2,20.2,,,,5.6,2.2,39.8,1004.6,1200,21.49,17.5,
108,서울,2020-04-16,16,8.9,23.8,,,,4.5,2.3,39.9,1006.1,1200,22.96,20.1,
108,서울,2020-04-17,12.5,10.4,15.4,9.5,3.9,6.5,4.8,2.4,77.8,1002.2,1400,4.23,12.1,
108,서울,2020-04-18,13.5,8.5,19.6,,,,4.8,2.6,67.9,1005.9,1200,23.09,18.1,
108,서울,2020-04-19,12.3,9.5,15.5,9,2.9,10.3,5.2,2.7,75.8,1004.1,800,5.25,12.5,
108,서울,2020-04-20,10,7.6,13.1,2.33,.1,.1,6.8,3.3,73,1000.6,1000,7.34,10.2,
108,서울,2020-04-21,7.4,4.8,10.4,,,,8.9,4.4,49,1003.8,1400,23.63,12.2,
108,서울,2020-04-22,6,4.1,8.3,2.33,0,0,6.4,4,46.8,1005.9,1000,15.89,9.8,
108,서울,2020-04-23,7.9,2.9,12.8,,,,7.9,3.7,47.8,1005.6,1200,25.72,12.7,
108,서울,2020-04-24,9.9,4.1,14.3,,,,8.2,3.9,55.6,1003.1,1200,26.61,14.5,
108,서울,2020-04-25,13.1,9.9,17.1,,,,7.8,3.9,54.4,999.3,1200,18.9,15.7,
108,서울,2020-04-26,12.3,6.8,19,,,,6.5,3.2,43.1,1006.9,1200,28.36,18.3,
108,서울,2020-04-27,12.9,8.7,18.3,,,,5.5,2.8,49.8,1009.3,1200,22.98,17.1,
108,서울,2020-04-28,13.9,7.8,19.9,,,,5.5,3,50,1009.4,1200,26.97,20.1,
108,서울,2020-04-29,14.9,9.3,21,,,,5.2,2.6,48.6,1009,1200,26.1,21.1,
108,서울,2020-04-30,17.1,9.3,23.4,,,,5.9,2.7,57.1,1005.7,1200,24.03,23,
108,서울,2020-05-01,20.2,16.4,26.2,,,,5.5,2.7,73.6,1003,1200,18.96,25.7,
108,서울,2020-05-02,20.3,18,23.9,.67,0,0,4.6,2.3,79.6,1001.3,1300,9.43,22.7,
108,서울,2020-05-03,21.8,17,27.4,1.08,0,0,3.9,2,68.8,996,1200,19.41,26.7,
108,서울,2020-05-04,20.2,14.8,25.3,,,,4.6,2.7,63.9,998.1,1200,25.42,28.9,
108,서울,2020-05-05,16,13.1,19.3,,,,5.3,1.9,67.9,1001.5,1600,9.41,17.1,
108,서울,2020-05-06,19.4,11.1,27.6,,,,4.4,2.1,50,1003.7,1200,28.51,26.5,
108,서울,2020-05-07,20.7,14.9,26.5,,,,4.3,2.5,32.5,1007.1,1100,23.93,25.7,
108,서울,2020-05-08,19.9,14.3,27.3,6.17,1.6,2.3,4.5,2.4,32.8,1004.4,1100,23.26,27.3,
108,서울,2020-05-09,14.2,12.7,16.8,24,4.7,24.4,5.9,3.6,94.4,994.8,1100,3,15.1,
108,서울,2020-05-10,14.4,12.8,16.6,8.42,.7,1.3,4.1,2.5,88.6,997,1200,6.77,15.7,
108,서울,2020-05-11,16.5,12.4,22,3,3.8,3.4,5.6,3,61,997.7,1200,22.98,20.2,
108,서울,2020-05-12,14.3,10.5,18.9,.83,.7,.7,5.4,2.9,69.4,995.1,1400,13.6,17.6,
108,서울,2020-05-13,16.1,10.2,21.8,,,,6.5,2.8,47.3,1005.1,1200,29.7,20.5,
108,서울,2020-05-14,19.3,12.4,25.4,,,,4.3,2,35.4,1006,1300,20.64,21.8,
108,서울,2020-05-15,16.1,14.1,20.2,20.75,2.1,12,5.3,3,81.4,998.8,1100,3.43,15.9,
108,서울,2020-05-16,16.7,15,20.3,12.67,.5,2.5,3.3,1.6,90.3,996.6,1600,7.6,18.3,
108,서울,2020-05-17,19.1,14.6,24.9,1,0,0,4.3,1.7,80.1,995.3,1300,15.26,21.2,
108,서울,2020-05-18,19.1,13.2,26.8,7,19.8,29.8,7.2,2.4,79.4,988.4,1300,14.07,21.6,
108,서울,2020-05-19,13,10.1,17.1,6.42,9.6,19,7.2,3.2,73.6,990.7,1200,15.29,16.1,
108,서울,2020-05-20,14.4,9.2,20.1,.58,0,0,3,1.9,60.4,1001.7,1000,20.91,17.3,
108,서울,2020-05-21,17.4,10.9,22.9,,,,3.3,2.1,56.1,1004.4,1300,24.35,20.5,
108,서울,2020-05-22,18.5,14.8,22.7,.5,0,0,4.9,1.9,68.5,1002.7,1100,13.07,20,
108,서울,2020-05-23,20.1,16.6,25,.67,0,0,4.7,2.2,66.1,1001.1,1300,23.24,23.3,
108,서울,2020-05-24,17.1,14.3,20.2,9.75,9.9,14.5,6.5,2.9,84.8,999.6,1300,10.59,19,
108,서울,2020-05-25,16.6,13.7,21.3,,,,3.8,2.1,81,1002.3,1300,16.88,20.3,
108,서울,2020-05-26,16.2,12.7,22.9,2.67,1.5,1.5,5.4,2.1,81.9,999.4,1100,18.49,19.2,
108,서울,2020-05-27,17.4,11.8,23.9,,,,5.9,2.6,68.5,999.3,1200,30.06,21.4,
108,서울,2020-05-28,18.7,14.2,23.4,.25,0,0,3.9,1.9,62.8,999.6,1100,22.83,20.5,
108,서울,2020-05-29,20.7,14.6,27.6,,,,4.1,2,65.6,1004.9,1200,28.09,24.3,
108,서울,2020-05-30,22.6,16.5,30,,,,4.3,1.9,57.3,1006.1,1200,26.5,27.6,
108,서울,2020-05-31,21.2,17.6,28,1.92,1,1,5.7,2.3,63,1001.4,1100,19.15,25.7,
108,서울,2020-06-01,19.7,16.6,24.5,3.75,.3,.4,6.2,3.4,64.3,999.7,1200,30.35,26.6,
108,서울,2020-06-02,17.9,14.8,21.8,1.83,1.9,2,4.1,2.2,71,997.4,1300,5.89,18.3,
108,서울,2020-06-03,22,17.6,28.4,,,,5.6,2.4,73.3,993.9,1200,24.64,27.1,
108,서울,2020-06-04,21.9,19.7,26.5,6.75,.1,.2,4.7,2.7,81.1,994.1,1200,19.77,26.8,
108,서울,2020-06-05,23,18.4,28.7,,,,3.8,1.8,69.4,997.2,1300,23.36,29.8,
108,서울,2020-06-06,24.6,19.2,30.9,,,,4.4,2,63.6,998.1,1100,23.38,31.4,
108,서울,2020-06-07,22.7,19.2,29.2,,,,5.1,2.3,69.4,1001.9,1100,26.04,30.2,
108,서울,2020-06-08,25,19.8,32,,,,5.5,2.1,63.6,1004.6,1200,26.13,32.7,
108,서울,2020-06-09,26.7,20.3,32.8,,,,4.3,2.3,51.6,1004.3,1300,28.36,34.1,
108,서울,2020-06-10,25.8,22.5,32.1,6.58,2.9,6.2,6.2,2,63.8,998.9,1100,18.85,32.8,
108,서울,2020-06-11,26.1,21.7,31.6,.42,.1,0,4.6,2.2,68.3,993.7,1200,26.03,30.1,
108,서울,2020-06-12,24.7,21.6,27.6,,,,3,1.7,68.6,995.1,1200,11.51,25.8,
108,서울,2020-06-13,26.9,20.6,33.5,.5,0,0,5,1.9,52.8,994.3,1200,28.11,34.6,
108,서울,2020-06-14,24,20.1,28.8,3.83,1.1,1.1,5.9,2.9,70.6,994.3,1200,22.52,29.6,
108,서울,2020-06-15,23,18.2,28.6,,,,6.3,2.8,62.3,996.4,1200,26.53,31.1,
108,서울,2020-06-16,24.4,20,30.7,,,,4.4,2.2,63,995.7,1300,24.74,32.2,
108,서울,2020-06-17,24.3,20.2,30.3,,,,4.3,2,58.6,995.3,1200,21.25,31.1,
108,서울,2020-06-18,23.4,20.3,27.3,,,,3.4,1.6,61.4,993.1,1300,11,26.7,
108,서울,2020-06-19,24.7,21.1,30,1.83,.1,.1,4.2,2.1,61.4,996.4,1100,19.6,29.6,
108,서울,2020-06-20,24.9,20.7,29.7,,,,4.6,2.1,62.6,1000,1000,24.75,31.9,
108,서울,2020-06-21,26.1,19.5,32.7,,,,4.5,2,59.5,998,1200,27.82,34.1,
108,서울,2020-06-22,28.6,21.7,35.4,,,,4.1,2,50.5,998,1200,28.95,36.3,
108,서울,2020-06-23,27.3,23.2,31,.5,0,0,3.7,1.9,53.5,998.3,1000,16.97,32.1,
108,서울,2020-06-24,22.3,19.9,26.3,19.17,8.5,37.6,5.7,2.7,83.5,993.1,1300,2.91,22.7,
108,서울,2020-06-25,21.6,20.1,23.4,15.33,3.5,13.3,4.3,2.2,91,991.8,1400,6.11,23,
108,서울,2020-06-26,21.8,19.2,25.7,5.83,.9,2.1,5.3,3.2,82.1,996.5,1500,13.03,22.9,
108,서울,2020-06-27,24.1,20.4,29.6,.75,0,0,5.4,2,70.4,995.5,1100,22.18,25.2,
108,서울,2020-06-28,25.2,21.5,30.1,,,,4.7,2.4,70.5,994.8,1200,28.6,28.6,
108,서울,2020-06-29,23.8,20.6,26.5,5.08,9.6,11.9,5.9,2.4,77,991.8,800,8.4,23.9,
108,서울,2020-06-30,20.1,18.4,23.1,18.42,15.9,64.7,7.6,4,83,984.3,1300,6.2,20.8,
108,서울,2020-07-01,21.1,18.1,24.3,2.17,0,0,3.7,1.9,79.3,995,1400,9.47,21.3,
108,서울,2020-07-02,24.2,20.4,29.8,,,,3.4,1.9,74.5,1000.9,1200,19.15,24.5,
108,서울,2020-07-03,25.5,21.6,30.6,1.92,.5,.1,6.1,2.6,63.5,1000.5,1200,27.47,28.6,
108,서울,2020-07-04,24.2,20.4,29.5,4.83,.9,1.6,4.4,2.1,63.9,997,1200,26.88,28.2,
108,서울,2020-07-05,23.8,19.9,27.6,,,,3.5,1.9,68.6,994.5,1200,20.85,26.7,
108,서울,2020-07-06,25.6,21.8,30.9,,,,4.7,2.1,66.6,991.2,1000,19.28,28.5,
108,서울,2020-07-07,24.1,22.1,28.1,1.25,0,0,4,2.5,75.5,994.3,1500,15.15,28.3,
108,서울,2020-07-08,25.5,21.3,30.4,,,,3.7,2,71.9,994.8,1100,25.81,30.5,
108,서울,2020-07-09,27.5,21.8,32.9,,,,3.6,1.7,64.6,994,1200,23.1,31.9,
108,서울,2020-07-10,24.5,22.7,27.7,4.67,1.9,2.2,6.6,2.8,75,992.6,1500,12.3,25.2,
108,서울,2020-07-11,25.8,22.2,30.2,,,,5,2.6,62.6,997.5,1200,21.82,29.7,
108,서울,2020-07-12,23.5,21.7,26,5.42,.9,2.9,3.6,2.4,71.9,999.3,1200,7.67,25.3,
108,서울,2020-07-13,18.7,17.7,21.7,22.92,6.2,47.6,5.9,4,94.8,993,1100,4.58,20.1,
108,서울,2020-07-14,20.3,17.2,24.3,9.83,5.9,11.5,4.4,2.8,79.4,993.9,1300,12.46,22.6,
108,서울,2020-07-15,23.4,18.9,28.7,,,,3.4,2,63.1,995.5,1300,26.6,26.4,
108,서울,2020-07-16,25,20.4,29.7,,,,3.5,1.8,70.9,997,1100,25.76,27.4,
108,서울,2020-07-17,26,21.5,31.6,.58,0,0,5.6,1.9,72,998.3,1300,22.28,28.3,
108,서울,2020-07-18,26.1,22.8,31,,,,4,1.6,71.6,998.4,1400,15.49,27.9,
108,서울,2020-07-19,24,20.6,26.6,5.67,19.3,29.1,4.3,2.7,81.6,994.9,1300,4.92,22.9,
108,서울,2020-07-20,23.8,22.4,26.6,10.33,1.3,3.6,7,3.7,86.3,995.9,1500,5.15,23.8,
108,서울,2020-07-21,25,21.4,30.5,.83,0,0,4.2,1.6,77,1001.8,1300,17.83,25.6,
108,서울,2020-07-22,23.7,22.6,25.7,11.17,6.2,11.5,3.4,1.6,89.3,999.9,1300,4.5,24,
108,서울,2020-07-23,21.1,18.5,22.6,22.67,18.5,103.1,8.3,3.6,95.5,995.7,1300,2.72,21.8,
108,서울,2020-07-24,22.5,18.7,26.8,8.25,2.3,2.9,8.7,4.6,74.3,989.3,1600,10.46,21.2,
108,서울,2020-07-25,24.3,22.3,29,.5,0,0,6.1,3.1,69.3,993.6,1300,15.59,23.9,
108,서울,2020-07-26,25.4,21.6,29.6,.42,0,0,3.3,2,69.3,997.4,1100,18.14,25.6,
108,서울,2020-07-27,24.3,22.9,25.5,16.92,.6,2.2,3.2,2.2,86.4,998.6,1500,7.72,25.2,
108,서울,2020-07-28,24.4,22.7,26.4,10.17,.3,.4,3.1,2,84.8,1000.5,1100,8.38,25,
108,서울,2020-07-29,23.7,22.6,24.9,18.17,27.1,50.1,3.4,2,95.8,1002,1600,3.18,23.9,
108,서울,2020-07-30,25.3,23.4,28.4,5.25,.1,.1,3.8,2.1,85.5,1003.4,1300,15.34,26.9,
108,서울,2020-07-31,26.2,22.8,29.6,2.42,1.2,1.5,4.6,2,81.9,1003.9,1000,14.5,27.2,
108,서울,2020-08-01,25.3,24.3,26.9,16.5,23.6,39.1,4.9,1.7,90.9,1000.5,1000,5.31,25.7,
108,서울,2020-08-02,24.9,23.5,26.4,23.25,13.8,31.4,7.5,2.3,96.3,997.8,1000,2.55,25.2,
108,서울,2020-08-03,25,23.9,26.3,19.92,28.5,102.6,8.3,3,96.3,998.4,1400,3.09,25.1,
108,서울,2020-08-04,27,25,29.4,11.67,1.8,3.9,5.7,3.5,89.3,1000.9,1400,8.06,26.9,
108,서울,2020-08-05,26.5,25.5,29.1,12.67,14.4,18.5,4.6,1.9,92.1,1000.8,1500,5.02,26.7,
108,서울,2020-08-06,24.1,22.9,26,12.33,19.9,75.7,6.5,3.3,92.8,995.4,1200,6.74,24.8,
108,서울,2020-08-07,24.3,22.6,26.1,2.5,0,0,3.3,1.8,85.3,996.9,1200,6.7,24.8,
108,서울,2020-08-08,24.2,22.7,26.1,10.42,5.9,19.1,3.7,2.3,89.5,993.2,1600,6.96,24.9,
108,서울,2020-08-09,24.9,23.7,25.8,20.25,13.9,50.3,6.8,2.6,95.4,992.5,900,1.43,24.3,
108,서울,2020-08-10,26.5,24.7,29.5,17.67,28.6,44.6,4.3,2,91.6,993.8,1100,7.77,26.4,
108,서울,2020-08-11,24.6,22.4,27.3,10.17,23.6,97,4.7,2.2,92.5,999.6,1300,7.44,25.2,
108,서울,2020-08-12,27.2,23.5,31.3,,,,4.3,1.9,83.9,1002.7,1300,13.62,28.3,
108,서울,2020-08-13,28,26.3,30.3,,,,4.9,2.5,82.4,999.3,1000,7.96,27.4,
108,서울,2020-08-14,27.1,26.5,28,2.92,.4,.4,5.7,3.5,86.1,995.8,1100,4.14,26.3,
108,서울,2020-08-15,26.1,25,27,17.08,23.7,69,5.6,1.9,96,998.7,1500,3.25,25.9,
108,서울,2020-08-16,27.4,25.3,30.8,,,,5.2,3,82.6,1001,1300,14.3,27.9,
108,서울,2020-08-17,28.2,26.1,32.2,,,,4.1,2.3,77.9,1003.7,1200,18.44,29,
108,서울,2020-08-18,27.5,24,31.9,,,,3.6,1.6,76.3,1003.2,1300,19.81,29.1,
108,서울,2020-08-19,27.1,23.6,31.4,,,,4.4,2,76.8,1001.7,1300,22.54,28.6,
108,서울,2020-08-20,27.7,25,31.7,,,,4.2,1.7,76,1002.4,1100,15.16,27.6,
108,서울,2020-08-21,26.6,25.2,29.2,4.67,2.1,2.5,3.5,1.6,83.1,1003.9,1300,8.74,27.6,
108,서울,2020-08-22,24.3,21.7,27.6,6.25,23,42.6,5.5,2.1,87.4,1002.5,1000,7.56,25.2,
108,서울,2020-08-23,25.3,21.5,29.9,,,,3.9,1.9,78.4,998.7,1100,18.72,27.2,
108,서울,2020-08-24,27.8,23.7,32,,,,4.9,2.2,71.6,995.2,1000,20.25,28.6,
108,서울,2020-08-25,29.9,26,34.5,,,,4.6,2.1,69.5,995,1300,21.21,30.5,
108,서울,2020-08-26,30.2,27,34.5,4.75,.6,.6,6.5,3.4,68.3,992.2,1100,19.68,29.3,
108,서울,2020-08-27,27.1,25.6,28.6,15.08,4.2,8.7,7,3.6,84.6,991.3,1400,5.5,27.2,
108,서울,2020-08-28,27.3,26,29.7,9.25,6.7,13.6,4.4,1.6,89.1,997.3,1000,10.18,28.1,
108,서울,2020-08-29,26.8,25.5,29,9.5,6.5,13.6,4,1.3,90.1,999.2,1400,8.7,28.7,
108,서울,2020-08-30,26.8,24.4,30.6,11.08,32.5,42.5,4.8,2.1,88.8,1001.6,1200,12.89,28.1,
108,서울,2020-08-31,26.4,23.8,30,.17,0,0,4.3,2.8,77.9,1002.4,1300,12.25,27.2,
108,서울,2020-09-01,26.6,23.8,29.5,.75,0,0,3.6,1.9,72.4,999.4,1200,11.35,27,
108,서울,2020-09-02,24.3,22.6,26.4,20.08,20,33.3,4,2.3,91.3,993.7,1400,3.34,25.3,
108,서울,2020-09-03,22.7,20,25.6,11,5.1,29.8,9.8,4.8,82,987.3,1200,13.51,24,
108,서울,2020-09-04,23.3,19.9,27.5,,,,5.6,2.7,63.9,1002.2,1200,21.21,23.7,
108,서울,2020-09-05,23.3,19.2,27.3,,,,3.5,2,66.6,1003.5,1100,14.49,23.4,
108,서울,2020-09-06,21.7,19.5,24.4,8.58,4.1,6.4,4.8,2.7,80,999.3,1000,7.13,22.7,
108,서울,2020-09-07,19.2,17.5,20.6,24,8.4,61,7.9,4.2,93.5,983.1,1300,3.37,20.1,
108,서울,2020-09-08,23.4,20.6,26.5,1,0,0,7,4.2,71.5,998.7,1200,21.87,23.1,
108,서울,2020-09-09,21.1,19,25.3,4.83,1.1,1.3,7.6,2.1,83.4,999.9,1100,12.29,22.2,
108,서울,2020-09-10,22.8,18.8,27,2.25,3.5,3.9,4.2,2,75.8,999.1,1200,19.17,24.4,
108,서울,2020-09-11,22.4,19.2,27.1,7.83,1.4,1.2,4.9,2.8,72.6,1004.5,1000,12.87,22.7,
108,서울,2020-09-12,20.2,18.1,23.2,18.58,1.8,5.7,3.9,2,83.8,,1200,7.34,21.5,
108,서울,2020-09-13,21.5,16.7,26.6,,,,3.5,1.9,70.4,1005.7,1100,20.53,24.1,
108,서울,2020-09-14,21.3,17.6,24.9,.42,0,0,4.3,1.8,79.3,1004.4,1100,13.86,22.8,
108,서울,2020-09-15,23,18.9,27.7,,,,3.3,1.6,76.4,1002.6,1300,16.56,23.9,
108,서울,2020-09-16,22.5,21.3,24.9,5.75,.2,.3,3.4,1.9,79.9,999.6,1200,6.21,22.2,
108,서울,2020-09-17,21.3,20.1,23.6,,,,3.7,2.1,70.3,1000.2,1100,9.35,21.5,
108,서울,2020-09-18,21.5,18.1,25.8,,,,6,2.8,62,1002.7,1200,21.24,22.4,
108,서울,2020-09-19,21.2,17.6,26.2,1,.2,.3,5.3,2.2,59.3,1004.9,1200,21.25,21.8,
108,서울,2020-09-20,19.7,15.6,24.9,,,,4.9,2,57.6,1007,1200,22.19,21.2,
108,서울,2020-09-21,19.1,13.6,25.3,,,,2.9,1.7,56.1,1008.1,1200,19.54,20.6,
108,서울,2020-09-22,20.2,15.5,25.6,,,,4.6,2.8,55.3,1008.7,1200,21.71,21.8,
108,서울,2020-09-23,19.2,15.2,23.8,,,,5.3,3.3,59.9,1008.2,1100,16.99,20.8,
108,서울,2020-09-24,20.6,16.8,25.4,,,,5.7,3.7,59.6,1005.3,1200,18.54,22,
108,서울,2020-09-25,20.1,16.6,25.4,,,,4.9,2.5,64.1,1003.7,900,13.39,21.5,
108,서울,2020-09-26,19.3,14.8,24.8,,,,6.2,2.4,62.5,1006.7,1000,15.92,20.4,
108,서울,2020-09-27,20.4,14.9,25.8,,,,3.9,2,63.3,1008.5,1200,18.7,21.4,
108,서울,2020-09-28,20.7,15.7,26.5,,,,3.6,2,66,1006.5,1100,19.29,22,
108,서울,2020-09-29,19.6,15.3,23.9,,,,4.3,1.9,67.6,1001.6,1100,14.84,20.7,
108,서울,2020-09-30,19.6,16.2,25.7,2.67,34,38.3,4.1,1.7,78,1000.6,1300,14,21.1,
108,서울,2020-10-01,18.8,15.6,23.6,,,,4.7,2.1,74.9,1003.4,1300,10.89,19.6,
108,서울,2020-10-02,19.2,16.3,21.9,.75,0,0,5.2,2.3,79.6,1004.6,1000,6.34,18.5,
