date,sise,trading
2012.12.10,"91,500","79,414"
2012.12.11,"91,900","84,395"
2012.12.12,"91,700","41,367"
2012.12.13,"92,000","83,323"
2012.12.14,"91,800","84,210"
2012.12.17,"88,600","79,274"
2012.12.18,"89,200","53,706"
2012.12.20,"89,000","113,829"
2012.12.21,"88,900","82,370"
2012.12.24,"90,000","27,503"
2012.12.26,"88,400","36,611"
2012.12.27,"89,200","50,942"
2012.12.28,"91,100","90,920"
2013.01.02,"93,300","78,764"
2013.01.03,"93,700","81,956"
2013.01.04,"99,900","263,981"
2013.01.07,"103,700","277,976"
2013.01.08,"103,000","155,050"
2013.01.09,"102,500","133,854"
2013.01.10,"104,000","77,529"
2013.01.11,"103,300","104,061"
2013.01.14,"104,000","63,334"
2013.01.15,"101,800","66,086"
2013.01.16,"102,300","22,130"
2013.01.17,"102,900","36,050"
